5.153982341289520264e-02,8.194193989038467407e-02,5.961755756288766861e-03,1.847851574420928955e-01,2.848275005817413330e-01,1.832330226898193359e-01,6.461078673601150513e-02,2.695193588733673096e-01,2.246961556375026703e-02,3.518433496356010437e-02,1.949996501207351685e-01,5.226015672087669373e-02,2.802177965641021729e-01,7.941334694623947144e-02,1.661764532327651978e-01,5.515969172120094299e-02,5.924946442246437073e-02,7.727946341037750244e-02,2.214788794517517090e-01,1.530370116233825684e-01,4.174087569117546082e-02,2.218636870384216309e-01,1.845904812216758728e-02,1.618451252579689026e-02
1.987955905497074127e-02,8.254061639308929443e-02,6.614711135625839233e-02,4.760729521512985229e-02,1.731247082352638245e-02,7.653594017028808594e-02,1.092195603996515274e-02,9.783735871315002441e-02,9.714678674936294556e-02,1.204440742731094360e-01,4.891793709248304367e-03,9.569275192916393280e-03,7.813889533281326294e-02,5.705276131629943848e-02,1.042047813534736633e-01,1.190087664872407913e-02,3.452380746603012085e-02,5.023520905524492264e-03,1.996649056673049927e-01,2.227040529251098633e-01,5.617935210466384888e-02,1.411966681480407715e-01,3.060406073927879333e-03,5.032365443184971809e-04
3.492264449596405029e-02,1.270415633916854858e-01,7.414528727531433105e-02,7.313335686922073364e-02,2.070286124944686890e-01,9.362153708934783936e-02,5.625590682029724121e-02,2.156295180320739746e-01,1.120748370885848999e-01,4.773089662194252014e-02,5.934981256723403931e-02,8.517478592693805695e-03,4.064387679100036621e-01,5.968879535794258118e-02,4.501206800341606140e-02,3.197726327925920486e-03,8.763096481561660767e-02,2.712358906865119934e-02,3.247642191126942635e-03,2.236773073673248291e-01,2.302930876612663269e-02,3.671670854091644287e-01,4.097715020179748535e-02,2.716812863945960999e-02
1.778854243457317352e-02,1.851223260164260864e-01,1.157535910606384277e-01,1.489372551441192627e-01,2.558087408542633057e-01,1.002153083682060242e-01,3.428617119789123535e-02,1.862212121486663818e-01,4.286009669303894043e-01,1.563209854066371918e-02,6.305877119302749634e-02,2.806702628731727600e-03,3.031258583068847656e-01,4.114955291152000427e-02,1.057607028633356094e-02,8.984584361314773560e-03,1.942819543182849884e-02,2.970256470143795013e-02,2.175621390342712402e-01,2.294332236051559448e-01,2.026791125535964966e-02,6.017493605613708496e-01,8.592006750404834747e-03,4.565106704831123352e-02
6.186019629240036011e-02,1.866218633949756622e-02,1.022250801324844360e-01,3.487102687358856201e-03,2.510614506900310516e-02,1.007391698658466339e-02,6.301641464233398438e-03,1.575022935867309570e-01,2.321579456329345703e-01,3.333712741732597351e-02,3.925727680325508118e-02,3.263625549152493477e-03,3.756188750267028809e-01,6.607803702354431152e-02,1.246117502450942993e-01,4.688604921102523804e-02,9.603203274309635162e-03,3.736658021807670593e-02,1.868564449250698090e-02,1.206512600183486938e-01,6.528577953577041626e-02,3.652239441871643066e-01,6.038914620876312256e-02,5.291873216629028320e-02
3.176023438572883606e-02,1.148037333041429520e-02,1.029338836669921875e-01,4.038406535983085632e-02,1.518354564905166626e-01,5.091571435332298279e-02,8.540244773030281067e-03,2.005733549594879150e-02,4.769455641508102417e-02,5.350270494818687439e-02,2.586725540459156036e-02,5.242646206170320511e-03,4.548875987529754639e-02,1.062639951705932617e-01,3.775592148303985596e-02,5.382204428315162659e-02,3.562402352690696716e-02,6.189117208123207092e-03,2.251827716827392578e-01,7.752704620361328125e-02,8.860955946147441864e-03,4.798518717288970947e-01,1.425822451710700989e-02,2.718373574316501617e-02
6.995812873356044292e-04,2.729790471494197845e-02,7.803416997194290161e-02,2.922972105443477631e-02,7.063658535480499268e-02,4.565802589058876038e-02,5.662612244486808777e-02,5.572753492742776871e-03,9.484434872865676880e-02,2.416346035897731781e-02,4.110527038574218750e-02,3.977698087692260742e-02,1.877341270446777344e-01,1.189761050045490265e-02,2.025772444903850555e-02,8.218482136726379395e-02,2.627658098936080933e-02,6.536378990858793259e-03,2.035976797342300415e-01,7.468481548130512238e-03,2.353938668966293335e-02,2.345491498708724976e-01,3.111675195395946503e-02,1.175079960376024246e-02
7.135236519388854504e-04,1.629327088594436646e-01,9.526786208152770996e-02,5.431582406163215637e-02,1.354025006294250488e-01,8.969654142856597900e-02,6.490654498338699341e-02,3.812865316867828369e-01,4.581412076950073242e-01,5.278317257761955261e-02,1.775471493601799011e-02,1.753702014684677124e-02,2.572120428085327148e-01,9.573708474636077881e-02,1.122495606541633606e-01,4.786802083253860474e-02,3.709121793508529663e-02,3.242558240890502930e-02,2.324622124433517456e-01,1.000162810087203979e-01,6.727655418217182159e-03,1.452471315860748291e-01,6.093286350369453430e-02,6.958742160350084305e-03
1.529814582318067551e-02,8.653686940670013428e-02,2.464222349226474762e-02,1.470665913075208664e-02,4.237973317503929138e-02,2.956897020339965820e-02,2.142610214650630951e-02,3.221697807312011719e-01,3.534274101257324219e-01,6.243724003434181213e-02,5.699184536933898926e-02,4.504050314426422119e-02,1.367362886667251587e-01,2.024344168603420258e-02,6.695511937141418457e-02,1.538812555372714996e-02,4.751464817672967911e-03,3.357548732310533524e-03,2.205509394407272339e-01,8.046929538249969482e-02,4.099368117749691010e-03,4.035013541579246521e-02,3.141811490058898926e-02,4.120968747884035110e-03
7.500827312469482422e-02,1.314676702022552490e-01,4.025689512491226196e-02,7.802714407444000244e-02,1.595904817804694176e-03,6.105625070631504059e-03,1.667739078402519226e-02,1.923560798168182373e-01,1.130220964550971985e-01,2.886535972356796265e-02,1.453667581081390381e-01,8.528853766620159149e-03,5.550400614738464355e-01,3.047778904438018799e-01,4.430787265300750732e-02,2.906860038638114929e-02,4.800579696893692017e-02,1.352655049413442612e-02,1.471828483045101166e-02,1.624751836061477661e-01,4.884759429842233658e-03,1.280471086502075195e-01,2.542256191372871399e-02,3.662591800093650818e-03
6.294406484812498093e-03,5.929924175143241882e-02,1.249309852719306946e-01,4.715977981686592102e-02,3.477022051811218262e-02,2.918843552470207214e-02,8.634904399514198303e-03,6.816151738166809082e-02,1.061845645308494568e-01,5.875553470104932785e-03,6.605634838342666626e-02,1.602967642247676849e-02,1.312245130538940430e-01,3.268732875585556030e-02,3.507826104760169983e-02,8.030705899000167847e-02,1.615613698959350586e-02,3.356783650815486908e-03,3.142241239547729492e-01,5.424668267369270325e-02,5.073674023151397705e-02,7.315463572740554810e-02,1.792701520025730133e-02,9.205510839819908142e-03
2.553296461701393127e-02,5.591056868433952332e-02,2.342581935226917267e-02,1.236080899834632874e-01,1.171135082840919495e-01,2.585333399474620819e-02,2.539780549705028534e-02,1.190371215343475342e-01,4.502950236201286316e-02,9.380488842725753784e-02,6.012154743075370789e-03,1.189654134213924408e-02,4.156622588634490967e-01,1.312781572341918945e-01,8.848480135202407837e-02,4.361070692539215088e-02,3.778358548879623413e-02,1.130858901888132095e-03,3.937965929508209229e-01,1.941452473402023315e-01,9.959176182746887207e-03,1.321648210287094116e-01,1.814970001578330994e-02,3.351374715566635132e-02
7.513818144798278809e-02,5.301675200462341309e-02,4.050323739647865295e-02,6.526588648557662964e-02,1.069448888301849365e-01,1.320136711001396179e-03,5.378641933202743530e-02,2.689556777477264404e-01,3.980297744274139404e-01,1.968965167179703712e-03,6.546747684478759766e-02,1.955573912709951401e-03,2.472241371870040894e-01,2.125648781657218933e-03,4.165279865264892578e-02,4.518029466271400452e-02,5.433382838964462280e-02,2.006318792700767517e-02,6.575386971235275269e-02,1.549140512943267822e-01,5.230609327554702759e-02,1.796169281005859375e-01,4.356036335229873657e-02,1.869216002523899078e-02
